Store,Date,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
1,06-04-2012,0,70.43,3.891,221.4356112,7.143
39,16-04-2010,0,66.33,2.808,209.2691428,8.464
32,10-12-2010,0,36.62,2.728,190.9741069,9.137
11,02-04-2010,0,66.16,2.719,214.1180803,7.343
33,11-05-2012,0,81.02,4.186,131.1453333,7.396
26,06-04-2012,0,33.35,3.957,137.7970968,7.489
36,04-02-2011,0,46.68,2.98,211.3333753,8.395
35,04-03-2011,0,36.99,3.433,137.5017028,8.549
31,05-08-2011,0,94.22,3.684,215.1978515,7.852
4,05-08-2011,0,86.09,3.662,129.1846452,5.644
16,13-07-2012,0,70.29,3.613,197.8788621,6.061
16,09-07-2010,0,61.79,2.711,189.5231276,6.868
32,12-02-2010,1,28.09,2.572,189.4642725,9.014
13,03-02-2012,0,31.39,3.077,130.3496774,6.104
33,20-05-2011,0,76.07,3.99,129.0756774,8.687
42,02-12-2011,0,57.29,3.701,129.8459667,7.874
18,30-03-2012,0,45.35,3.921,137.7261935,8.075
41,01-06-2012,0,57.29,3.764,197.6218954,6.547
2,09-03-2012,0,57.11,3.669,220.6974332,7.057
43,25-02-2011,0,58.37,3.065,205.4415714,10.398
26,25-02-2011,0,16.3,3.281,133.4921429,7.907
3,29-04-2011,0,78.69,3.81,219.0236099,7.574
13,20-04-2012,0,50.24,3.845,131.1173333,5.965
23,18-03-2011,0,37.28,3.634,133.8492258,5.114
45,29-10-2010,0,61.3,2.921,182.9011166,8.724
22,15-06-2012,0,66.56,3.683,142.1292548,7.671
4,20-08-2010,0,78.83,2.671,126.0766452,7.372
26,24-02-2012,0,28.06,3.751,137.3411034,7.467
4,21-01-2011,0,38.34,3.017,127.4404839,6.51
8,06-04-2012,0,62.18,3.891,224.9883618,5.679
6,09-09-2011,1,80.21,3.546,217.3980304,6.925
32,30-09-2011,0,65.04,3.538,194.8779718,8.622
3,30-04-2010,0,70.24,2.78,213.6716815,7.343
39,23-09-2011,0,78.75,3.467,215.1233185,8.177
27,03-06-2011,0,74.17,4.069,138.7694608,7.725
1,06-08-2010,0,87.16,2.627,211.5046621,7.787
25,08-06-2012,0,58.48,3.689,214.5527132,7.139
25,16-04-2010,0,52.16,2.899,203.7307486,7.856
13,15-07-2011,0,75.59,3.553,129.1338387,6.877
21,23-09-2011,0,75.68,3.467,216.0282356,7.852
33,22-06-2012,0,95.75,4.014,130.7929,7.396
37,19-03-2010,0,59.56,2.72,209.9803208,8.554
10,05-02-2010,0,54.34,2.962,126.4420645,9.765
9,21-09-2012,0,69.92,3.721,226.5599138,5.277
2,30-09-2011,0,78.14,3.355,216.3620333,7.852
42,18-05-2012,0,85.19,4.308,131.0983226,7.382
34,17-08-2012,0,77.78,3.552,130.7909677,9.285
32,02-04-2010,0,48.28,2.725,189.7048215,8.963
42,29-04-2011,0,73.38,4.151,128.9998667,8.494
24,05-02-2010,0,22.43,2.954,131.5279032,8.326
18,09-04-2010,0,59.91,2.849,131.9408065,9.269
19,13-04-2012,0,44.42,4.187,137.868,8.15
29,20-04-2012,0,58.81,4.046,137.9230667,9.14
39,02-09-2011,0,88.65,3.533,214.5516896,8.177
36,26-11-2010,1,67.73,2.725,210.5152765,8.476
25,04-02-2011,0,23.94,3.231,205.7329407,7.343
40,04-06-2010,0,65.7,2.857,132.3648387,5.435
16,16-09-2011,0,53.68,3.596,194.7419707,6.338
24,21-10-2011,0,56.6,3.757,136.5017742,8.454
37,12-10-2012,0,71.28,3.601,222.0510793,6.228
30,13-07-2012,0,82.51,3.256,221.5616784,6.565
12,19-11-2010,0,58.18,3.161,126.6072,14.313
25,04-03-2011,0,31.59,3.433,206.9153485,7.343
5,08-10-2010,0,64.99,2.633,212.3019522,6.768
35,13-07-2012,0,78.95,3.523,142.2548214,8.839
45,24-12-2010,0,30.59,3.141,182.54459,8.724
28,13-05-2011,0,70.93,4.202,129.089,13.736
33,08-06-2012,0,90.94,4.103,130.8896774,7.396
25,24-02-2012,0,35.51,3.739,213.4725116,6.961
15,30-03-2012,0,42.65,4.098,137.7261935,7.943
37,07-01-2011,0,54.11,2.976,210.1842358,8.395
45,20-08-2010,0,76.01,2.779,182.6165205,8.743
23,02-07-2010,0,64.76,2.815,132.5218667,5.326
27,25-05-2012,0,64.77,3.979,142.1032776,8.253
2,01-04-2011,0,55.43,3.524,214.4886908,7.931
3,11-02-2011,1,43.57,3.022,216.2660913,7.551
24,17-06-2011,0,64.34,3.989,135.0837333,8.212
6,08-06-2012,0,80.5,3.452,223.3553131,5.964
33,07-10-2011,0,81.16,3.827,129.6938,8.01
31,15-10-2010,0,68.61,2.72,211.4713286,8.163
39,13-07-2012,0,78.16,3.256,220.6063444,6.623
3,13-01-2012,0,51.86,3.261,223.3755259,6.833
24,11-11-2011,0,46.78,3.719,136.4618065,8.454
35,05-03-2010,0,38.07,2.777,135.5732602,9.262
37,18-02-2011,0,57.48,3.045,212.0063522,8.395
44,17-12-2010,0,35.21,2.842,126.8794839,7.61
12,15-10-2010,0,75.0,2.976,126.3266774,14.313
28,10-12-2010,0,50.01,3.203,126.7934,14.313
21,14-10-2011,0,69.79,3.274,217.0048261,7.441
28,05-02-2010,0,49.47,2.962,126.4420645,13.975
32,16-09-2011,0,60.88,3.596,194.7419707,8.622
31,30-07-2010,0,83.59,2.64,211.0264684,8.099
37,18-05-2012,0,73.7,3.63,220.4252149,6.989
17,03-02-2012,0,26.26,3.077,130.3496774,6.403
25,20-08-2010,0,71.81,2.779,204.8217044,7.527
45,15-10-2010,0,58.61,2.868,182.8106203,8.724
19,09-07-2010,0,78.22,2.94,132.5461333,8.099
31,18-11-2011,0,61.9,3.308,217.8670218,7.441
15,03-08-2012,0,73.13,3.819,138.1735806,8.193
39,03-08-2012,0,84.05,3.417,220.6319358,6.623
5,10-02-2012,1,48.57,3.409,220.849586,5.943
23,15-10-2010,0,45.55,2.878,132.7633548,5.287
36,14-10-2011,0,74.16,3.234,216.0885258,7.716
15,03-12-2010,0,36.0,3.2,132.7566667,8.067
43,27-05-2011,0,80.89,3.786,207.3119816,10.581
1,08-04-2011,0,67.84,3.622,215.0743939,7.682
15,28-05-2010,0,70.61,3.046,132.2939355,8.185
18,28-10-2011,0,45.61,3.604,136.4884516,8.471
38,16-12-2011,0,43.29,3.6,129.8980645,12.89
21,06-07-2012,0,85.26,3.227,221.5215064,6.565
15,11-06-2010,0,61.04,2.972,132.4357419,8.185
6,15-07-2011,0,88.93,3.575,216.9044732,6.925
14,25-03-2011,0,41.76,3.625,184.9943679,8.549
29,22-10-2010,0,50.24,2.919,132.8170968,10.524
41,30-12-2011,1,34.12,3.119,196.3586101,6.759
26,23-07-2010,0,65.4,2.784,132.5825806,8.445
36,19-10-2012,0,74.06,3.57,222.0951719,6.228
26,10-08-2012,0,67.01,3.772,138.1437742,7.405
26,16-03-2012,0,35.06,3.867,137.5843871,7.467
10,24-06-2011,0,90.69,3.807,129.0663,8.494
9,30-09-2011,0,78.45,3.355,220.3195004,6.404
33,20-07-2012,0,91.49,3.589,130.7012903,7.147
22,02-07-2010,0,72.88,2.815,136.3722893,8.433
31,14-01-2011,0,34.14,2.983,211.1176713,8.028
22,30-12-2011,1,36.28,3.402,140.5874505,7.706
6,11-06-2010,0,81.81,2.668,212.9835992,7.092
15,20-01-2012,0,21.39,3.705,136.8564194,7.943
37,30-12-2011,1,48.26,3.129,218.2302364,7.716
35,19-03-2010,0,49.04,2.844,135.6682247,9.262
9,27-04-2012,0,73.07,3.814,225.3672537,5.539
39,07-05-2010,0,74.86,2.835,209.1215867,8.464
40,20-08-2010,0,67.05,2.796,132.6616129,5.326
44,07-01-2011,0,16.94,2.891,127.1917742,7.224
19,14-10-2011,0,61.86,3.744,136.5150968,7.866
11,06-04-2012,0,74.19,3.891,224.9393405,6.664
4,23-12-2011,0,35.92,3.103,129.9845484,5.143
35,12-11-2010,0,45.9,2.931,136.8349032,8.763
37,17-12-2010,0,56.73,2.869,210.1787224,8.476
42,28-05-2010,0,76.67,3.058,126.1602258,9.524
11,29-10-2010,0,74.21,2.716,215.2274686,7.564
19,20-04-2012,0,55.2,4.17,137.9230667,8.15
18,12-02-2010,1,26.41,2.771,131.5866129,9.202
7,12-08-2011,0,54.56,3.542,194.1105017,8.622
44,13-08-2010,0,74.93,2.837,126.064,7.804
39,03-12-2010,0,53.55,2.708,210.376263,8.476
13,29-04-2011,0,43.85,3.683,128.9998667,7.193
30,22-10-2010,0,70.72,2.725,211.5187208,8.163
18,26-11-2010,1,40.81,3.07,132.8369333,9.331
6,14-10-2011,0,71.24,3.274,218.9109844,6.551
6,26-10-2012,0,72.34,3.506,225.0686254,5.329
12,06-08-2010,0,92.95,3.123,126.0854516,14.18
30,18-11-2011,0,61.9,3.308,217.8670218,7.441
45,24-09-2010,0,68.59,2.713,182.6696737,8.743
20,27-01-2012,0,37.19,3.567,212.9286312,6.961
28,18-05-2012,0,84.51,4.11,131.0983226,11.627
10,14-09-2012,0,78.47,3.966,130.9776667,7.17
36,19-02-2010,0,45.66,2.472,210.0451024,8.554
11,08-10-2010,0,68.71,2.633,215.060858,7.564
44,01-06-2012,0,61.11,3.788,130.9592258,5.621
32,21-10-2011,0,48.87,3.548,195.1789994,8.513
2,22-07-2011,0,89.34,3.651,215.0749122,7.852
29,24-06-2011,0,68.53,3.851,135.2652667,9.966
10,12-02-2010,1,49.96,2.828,126.4962581,9.765
8,13-04-2012,0,65.19,3.891,225.0625714,5.679
5,16-04-2010,0,65.3,2.808,211.0388528,6.465
26,24-06-2011,0,56.94,3.851,135.2652667,7.818
11,31-08-2012,0,86.49,3.638,225.8293063,6.334
1,03-12-2010,0,49.27,2.708,211.607193,7.838
35,08-06-2012,0,64.05,3.689,142.1158099,8.876
9,28-10-2011,0,63.96,3.372,221.3159563,6.054
39,17-06-2011,0,85.21,3.637,213.7481256,8.3
27,21-10-2011,0,59.62,3.757,140.4616048,7.906
13,20-08-2010,0,76.34,2.85,126.0766452,7.951
22,10-12-2010,0,28.43,3.132,136.5255714,8.572
45,30-09-2011,0,70.66,3.645,187.2566641,8.625
43,11-06-2010,0,88.12,2.668,203.3727673,9.593
35,18-03-2011,0,46.65,3.631,137.7398929,8.549
44,15-07-2011,0,75.59,3.553,129.1338387,6.56
11,09-07-2010,0,83.01,2.642,214.4265704,7.346
18,09-03-2012,0,38.1,3.876,137.5066897,8.075
14,24-09-2010,0,68.59,2.713,182.6696737,8.743
26,26-10-2012,0,46.95,3.917,138.7281613,7.138
45,27-08-2010,0,71.36,2.755,182.6104063,8.743
9,19-08-2011,0,85.8,3.554,219.2556109,6.404
23,03-02-2012,0,29.71,3.633,137.0632581,4.261
16,26-08-2011,0,67.51,3.485,194.3796374,6.338
8,10-06-2011,0,82.21,3.648,218.4508115,6.297
6,26-02-2010,0,47.1,2.561,212.845337,7.259
43,02-12-2011,0,47.49,3.172,210.3126071,10.148
33,16-09-2011,0,85.79,3.784,129.4306,8.442
11,15-07-2011,0,88.3,3.575,218.7275216,7.567
19,19-08-2011,0,71.14,3.942,136.183129,7.806
5,23-12-2011,0,50.33,3.112,219.9387246,6.3
3,08-04-2011,0,72.55,3.622,218.4553663,7.574
40,20-07-2012,0,70.45,3.61,138.2331935,4.156
17,21-10-2011,0,47.27,3.579,129.7821613,6.617
44,21-09-2012,0,67.96,3.821,131.0103333,5.407
39,06-05-2011,0,68.75,3.906,214.5240376,8.3
7,05-11-2010,0,49.44,2.729,190.9964377,9.137
9,13-04-2012,0,69.19,3.891,225.2562439,5.539
16,15-06-2012,0,65.36,3.723,197.692292,6.169
29,12-08-2011,0,74.69,3.88,136.144129,9.863
1,02-12-2011,0,48.91,3.172,218.7147333,7.866
18,20-07-2012,0,77.43,3.61,138.2331935,8.535
22,02-12-2011,0,49.11,3.501,140.4307857,7.706
38,12-08-2011,0,91.04,3.701,129.2015806,13.503
6,13-07-2012,0,80.27,3.256,223.5332824,5.668
40,23-03-2012,0,52.27,3.889,137.6552903,4.261
12,09-07-2010,0,90.37,3.1,126.1518,14.18
24,25-05-2012,0,65.79,3.979,138.1101935,8.983
20,15-07-2011,0,74.88,3.76,208.5309337,7.274
41,17-08-2012,0,65.77,3.545,198.1001057,6.432
38,29-10-2010,0,61.09,3.016,126.4364194,14.313
22,31-12-2010,1,28.49,3.177,136.665265,8.572
19,02-09-2011,0,69.27,3.879,136.2440968,7.806
17,11-03-2011,0,32.42,3.346,128.3995,6.866
21,28-05-2010,0,80.94,2.759,210.5552301,8.2
36,16-12-2011,0,58.31,3.133,217.8781339,7.716
44,06-04-2012,0,48.85,3.793,131.0375484,5.621
14,21-05-2010,0,62.62,2.958,181.8538486,8.899
3,15-10-2010,0,69.71,2.72,215.1293114,7.564
13,12-11-2010,0,42.55,2.831,126.5461613,7.795
13,11-02-2011,1,30.83,3.034,127.859129,7.47
44,01-07-2011,0,74.29,3.613,129.0894,6.56
19,08-10-2010,0,53.74,2.903,132.7516667,8.067
14,22-06-2012,0,74.22,3.564,191.0646096,8.567
40,06-07-2012,0,69.08,3.538,138.2296333,4.156
3,07-01-2011,0,53.35,2.976,214.6955104,7.551
22,08-07-2011,0,74.22,3.784,139.5442083,8.023
3,24-12-2010,0,57.16,2.886,214.7017828,7.564
6,11-05-2012,0,72.66,3.688,223.3346212,5.964
21,25-11-2011,1,56.43,3.236,218.1130269,7.441
18,02-09-2011,0,68.23,3.784,136.2440968,8.89
38,14-01-2011,0,43.15,3.312,127.3009355,14.021
18,28-05-2010,0,69.12,2.906,132.2939355,9.269
39,02-07-2010,0,81.35,2.669,209.984205,8.36
6,28-05-2010,0,78.89,2.759,212.412888,7.092
16,11-06-2010,0,62.63,2.684,189.4000734,6.842
3,12-03-2010,0,63.08,2.667,214.7027646,7.368
33,23-09-2011,0,88.93,3.789,129.5183333,8.442
2,19-11-2010,0,50.81,2.771,211.5470304,8.163
45,05-03-2010,0,37.13,2.777,182.1201566,8.992
33,22-07-2011,0,97.17,3.697,129.1507742,8.442
44,09-04-2010,0,38.97,2.877,126.6019032,7.972
4,03-02-2012,0,41.81,3.354,130.3496774,4.607
12,23-12-2011,0,45.4,3.541,129.9845484,12.89
19,16-03-2012,0,48.2,4.021,137.5843871,7.943
30,11-11-2011,0,59.8,3.297,217.6455387,7.441
16,17-02-2012,0,31.19,3.113,196.9432711,6.162
34,19-10-2012,0,58.47,3.61,131.1499677,8.839
31,14-10-2011,0,69.79,3.274,217.0048261,7.441
5,23-09-2011,0,78.01,3.467,216.9396605,6.529
9,23-03-2012,0,58.79,3.787,225.0336786,5.667
21,25-02-2011,0,61.27,3.065,213.190421,8.028
21,21-01-2011,0,42.72,3.016,211.4864691,8.028
21,17-09-2010,0,83.03,2.582,211.1806415,8.099
29,08-07-2011,0,74.22,3.784,135.6283333,9.863
22,25-06-2010,0,74.37,2.81,136.3483143,8.348
7,12-11-2010,0,22.12,2.737,191.0411474,9.137
45,10-02-2012,1,37.0,3.64,189.7076048,8.424
3,26-10-2012,0,74.66,3.506,226.9873637,6.034
43,14-05-2010,0,72.14,2.854,202.3705092,9.593
31,31-08-2012,0,83.58,3.638,221.9415576,6.565
29,06-08-2010,0,74.37,2.792,132.6141935,10.409
36,04-06-2010,0,79.93,2.664,209.9398091,8.464
11,19-03-2010,0,61.51,2.72,214.5301219,7.368
41,25-11-2011,1,36.37,3.424,195.7704,6.759
9,05-08-2011,0,91.52,3.684,219.1349201,6.404
13,04-02-2011,0,23.35,2.974,127.7195806,7.47
36,26-02-2010,0,50.87,2.52,210.0771885,8.554
34,20-07-2012,0,77.7,3.263,130.7012903,9.285
25,01-07-2011,0,66.61,3.748,208.3346432,7.274
15,09-12-2011,0,38.53,3.627,136.5030667,7.866
36,11-02-2011,1,41.16,3.009,211.6985093,8.395
33,03-09-2010,0,90.82,3.087,126.1019355,9.495
24,22-04-2011,0,46.0,4.061,134.3571,8.212
28,11-05-2012,0,77.27,4.186,131.1453333,11.627
19,25-06-2010,0,72.3,2.958,132.4976,8.185
17,13-04-2012,0,46.94,3.833,131.108,6.235
19,24-06-2011,0,68.4,3.964,135.2652667,7.658
8,02-12-2011,0,40.82,3.172,222.2071405,6.123
43,04-06-2010,0,82.76,2.705,203.1222028,9.593
22,23-03-2012,0,54.68,3.889,141.6269332,7.503
38,29-06-2012,0,90.47,3.875,130.7562667,11.627
13,24-06-2011,0,66.38,3.668,129.0663,7.193
44,18-05-2012,0,65.17,3.808,131.0983226,5.621
32,10-09-2010,1,68.44,2.78,190.3958293,9.017
19,03-12-2010,0,36.64,3.2,132.7566667,8.067
2,14-01-2011,0,33.02,2.983,211.1176713,8.028
33,28-09-2012,0,86.42,3.966,131.043,7.147
8,29-06-2012,0,84.47,3.286,225.3982943,5.679
17,22-04-2011,0,42.24,3.655,128.9553,6.774
43,13-04-2012,0,70.18,3.891,212.9632857,9.575
21,08-10-2010,0,65.76,2.633,211.4044906,8.163
3,11-06-2010,0,82.1,2.668,214.787913,7.343
38,22-04-2011,0,72.12,4.134,128.9553,13.736
10,12-03-2010,0,52.33,3.034,126.6042857,9.765
1,10-06-2011,0,83.13,3.648,215.0435229,7.682
42,24-08-2012,0,82.5,4.055,130.8381613,7.17
32,16-07-2010,0,76.2,2.699,189.6125456,9.017
16,17-09-2010,0,56.55,2.8,190.4688287,6.868
6,27-04-2012,0,71.5,3.814,223.2254871,5.964
30,21-05-2010,0,74.24,2.826,210.2768443,8.2
11,06-08-2010,0,86.54,2.627,214.8341952,7.346
27,13-08-2010,0,77.36,2.923,136.4928214,7.982
2,02-12-2011,0,48.74,3.172,218.3590319,7.441
1,11-11-2011,0,59.11,3.297,217.9980849,7.866
37,03-08-2012,0,85.56,3.417,220.6319358,6.623
21,26-11-2010,1,62.96,2.735,211.4062867,8.163
18,04-11-2011,0,38.29,3.586,136.475129,8.471
43,09-07-2010,0,81.52,2.642,203.060919,9.816
18,24-12-2010,0,28.16,3.15,132.7477419,9.331
25,08-10-2010,0,48.46,2.764,204.951982,7.484
28,24-02-2012,0,53.13,3.95,130.5502069,12.187
8,05-02-2010,0,34.14,2.572,214.4714512,6.299
44,28-05-2010,0,53.11,2.908,126.1602258,7.972
17,03-09-2010,0,57.86,2.868,126.1019355,6.697
15,04-05-2012,0,51.04,4.124,138.0332,8.15
11,20-01-2012,0,56.43,3.268,223.4700552,6.833
26,09-03-2012,0,29.03,3.876,137.5066897,7.467
3,29-06-2012,0,86.42,3.286,225.3492435,6.664
44,16-07-2010,0,77.79,2.791,126.1498065,7.804
42,25-05-2012,0,86.03,4.127,131.0287742,7.382
35,30-03-2012,0,49.4,3.953,141.6990864,8.744
18,12-10-2012,0,50.97,4.029,138.9117,8.243
41,05-10-2012,0,50.14,3.779,198.8221322,6.195
35,23-07-2010,0,81.56,2.771,136.4366924,8.861
45,19-08-2011,0,72.98,3.747,186.5093071,8.625
5,08-04-2011,0,69.64,3.622,215.6407939,6.489
4,03-06-2011,0,78.26,3.683,129.0490323,5.946
27,27-05-2011,0,66.43,4.134,138.6782834,7.725
6,12-03-2010,0,58.82,2.667,212.9037017,7.259
25,22-10-2010,0,46.73,2.917,205.0627881,7.484
6,26-11-2010,1,65.79,2.735,213.2672961,7.007
15,20-04-2012,0,54.47,4.17,137.9230667,8.15
16,06-07-2012,0,70.49,3.646,197.8322195,6.061
24,21-09-2012,0,61.25,4.203,138.6534,8.953
40,31-12-2010,1,19.29,3.177,132.8150323,5.287
21,07-05-2010,0,70.87,2.835,210.0011018,8.2
5,23-07-2010,0,83.66,2.608,211.7915565,6.496
28,14-09-2012,0,83.64,4.133,130.9776667,10.926
8,20-05-2011,0,65.54,3.907,219.1746922,6.297
14,09-09-2011,1,71.48,3.738,186.6737376,8.625
12,08-07-2011,0,89.9,3.705,129.1125,13.503
18,04-05-2012,0,49.66,3.991,138.0332,8.304
12,13-07-2012,0,95.61,3.723,130.683,10.926
37,05-02-2010,0,45.97,2.572,209.8529663,8.554
1,30-09-2011,0,79.69,3.355,216.7105965,7.962
16,24-02-2012,0,26.21,3.129,196.9499007,6.162
8,20-08-2010,0,79.36,2.664,214.9779825,6.315
31,13-01-2012,0,45.0,3.261,219.5328198,7.057
32,05-03-2010,0,37.72,2.62,189.6695049,9.014
28,26-08-2011,0,94.61,3.74,129.2832581,13.503
9,04-03-2011,0,60.67,3.288,217.4036503,6.416
15,16-07-2010,0,72.83,2.933,132.5667742,8.099
5,14-01-2011,0,37.74,2.983,212.008514,6.634
41,25-05-2012,0,54.89,3.804,197.5886046,6.547
4,21-09-2012,0,68.97,3.721,131.0103333,4.077
13,01-06-2012,0,61.11,3.788,130.9592258,5.965
10,31-12-2010,1,49.67,3.148,127.0876774,9.003
23,29-04-2011,0,54.2,3.988,134.4357333,4.781
15,16-12-2011,0,35.49,3.611,136.5335161,7.866
18,17-09-2010,0,60.94,2.716,132.7670667,9.342
16,11-03-2011,0,29.36,3.372,192.058484,6.614
21,08-04-2011,0,68.62,3.622,214.7252242,7.931
36,28-05-2010,0,80.87,2.716,209.6660514,8.464
6,03-09-2010,0,82.15,2.577,213.0519222,6.973
2,04-02-2011,0,38.25,2.989,212.2240646,8.028
25,02-03-2012,0,36.01,3.816,213.6718127,6.961
43,15-04-2011,0,65.01,3.743,207.1015429,10.581
30,01-07-2011,0,87.57,3.524,214.8368678,7.852
6,07-10-2011,0,74.1,3.285,218.59704,6.551
27,21-01-2011,0,30.13,3.391,136.8870657,7.827
45,11-02-2011,1,30.3,3.239,183.7016129,8.549
26,14-09-2012,0,57.69,3.988,138.5673,7.405
35,02-12-2011,0,50.55,3.452,140.4307857,8.745
5,24-06-2011,0,84.76,3.594,215.6539583,6.489
40,16-12-2011,0,29.53,3.445,136.5335161,4.42
40,04-11-2011,0,35.4,3.586,136.475129,4.42
16,02-09-2011,0,63.44,3.511,194.5092113,6.338
32,04-06-2010,0,66.69,2.7,189.422658,8.963
1,25-05-2012,0,77.22,3.561,221.744944,7.143
13,08-04-2011,0,42.75,3.547,128.8238065,7.193
31,27-07-2012,0,88.09,3.407,221.5785461,6.565
37,16-04-2010,0,66.74,2.808,209.2691428,8.464
15,24-08-2012,0,66.98,3.997,138.2814516,8.193
30,19-10-2012,0,68.52,3.594,223.0598077,6.17
39,18-06-2010,0,83.96,2.637,210.2108417,8.464
1,31-08-2012,0,80.49,3.638,222.3054805,6.908
29,28-05-2010,0,65.64,2.906,132.2939355,10.16
36,05-03-2010,0,51.33,2.574,210.1092746,8.554
19,19-02-2010,0,28.57,2.909,131.637,8.35
1,15-04-2011,0,71.27,3.743,215.2918561,7.682
32,31-12-2010,1,27.7,2.829,191.2557002,9.137
40,02-04-2010,0,41.39,2.826,131.9019677,5.435
24,20-04-2012,0,61.05,4.17,137.9230667,8.983
20,23-09-2011,0,62.15,3.711,209.4986126,7.274
5,24-02-2012,0,57.75,3.555,221.2224243,5.943
43,29-06-2012,0,89.85,3.286,213.2460619,9.575
6,06-08-2010,0,86.61,2.627,213.0311188,6.973
9,20-05-2011,0,70.49,3.907,219.3622809,6.38
22,17-06-2011,0,63.97,3.873,139.0028333,8.252
31,30-09-2011,0,78.91,3.355,216.3620333,7.852
4,28-09-2012,0,71.74,3.666,131.043,4.077
14,14-05-2010,0,54.26,2.982,181.6612792,8.899
28,10-08-2012,0,95.91,3.811,130.7561613,10.926
13,12-02-2010,1,33.16,2.671,126.4962581,8.316
10,10-02-2012,1,55.73,3.722,130.3849032,7.545
34,02-12-2011,0,39.75,3.176,129.8459667,10.148
17,01-04-2011,0,39.38,3.487,128.7199355,6.774
4,01-04-2011,0,56.99,3.521,128.7199355,5.946
31,21-09-2012,0,71.54,3.721,222.4169362,6.565
5,11-05-2012,0,73.45,3.688,222.3135926,5.801
20,02-12-2011,0,46.32,3.452,211.6394306,7.082
5,03-09-2010,0,84.06,2.577,212.0869176,6.496
14,04-02-2011,0,28.73,3.231,183.4408542,8.549
25,13-07-2012,0,73.87,3.523,214.728027,7.28
18,05-10-2012,0,59.68,4.027,138.8256,8.243
33,24-09-2010,0,91.18,2.939,126.1900333,9.495
9,03-12-2010,0,49.89,2.708,215.1445203,6.56
2,10-08-2012,0,88.55,3.494,221.5954138,6.565
40,16-03-2012,0,37.13,3.867,137.5843871,4.261
10,08-07-2011,0,88.57,3.793,129.1125,8.257
38,05-03-2010,0,53.77,2.987,126.5782857,13.975
11,09-12-2011,0,50.63,3.158,222.4167852,7.197
36,15-06-2012,0,82.15,3.407,220.4494148,6.989
18,16-09-2011,0,66.23,3.809,136.3145,8.89
25,21-01-2011,0,23.21,3.229,205.0460497,7.343
19,27-01-2012,0,32.41,3.737,136.9598387,7.943
21,30-03-2012,0,67.87,3.845,220.9991248,7.057
43,26-11-2010,1,54.76,2.735,203.6952786,10.21
25,14-01-2011,0,18.3,3.205,204.7026042,7.343
7,07-10-2011,0,40.65,3.498,194.9459724,8.513
36,19-11-2010,0,56.73,2.741,210.65429,8.476
21,24-09-2010,0,80.79,2.624,211.2552578,8.099
22,07-05-2010,0,63.81,2.981,135.962,8.348
1,27-05-2011,0,77.72,3.786,215.5037878,7.682
33,25-05-2012,0,88.89,4.127,131.0287742,7.396
43,30-09-2011,0,78.97,3.355,208.4757143,10.641
12,30-07-2010,0,96.31,3.017,126.1069032,14.18
20,26-11-2010,1,46.66,3.039,204.9621,7.484
25,13-08-2010,0,72.73,2.805,204.8533784,7.527
30,16-04-2010,0,67.87,2.808,210.1495463,8.2
11,01-07-2011,0,86.43,3.524,218.5467052,7.567
17,04-05-2012,0,48.86,3.831,131.136,6.235
2,26-03-2010,0,51.26,2.732,210.6766095,8.324
32,31-08-2012,0,76.12,3.556,198.0967341,7.872
15,16-09-2011,0,62.1,3.937,136.3145,7.806
41,24-08-2012,0,69.07,3.558,198.0984199,6.432
40,11-03-2011,0,30.53,3.6,133.7361429,5.114
18,27-05-2011,0,64.6,4.034,134.7677742,8.975
45,07-10-2011,0,55.82,3.583,187.4837962,8.523
7,12-02-2010,1,25.9,2.572,189.4642725,9.014
37,06-04-2012,0,73.95,3.891,220.1204125,6.989
16,18-05-2012,0,56.74,3.837,197.5553137,6.169
19,21-10-2011,0,52.05,3.757,136.5017742,7.866
3,19-08-2011,0,88.44,3.554,219.023271,7.567
11,19-02-2010,0,48.3,2.514,214.6198868,7.368
40,18-11-2011,0,41.85,3.571,136.4666667,4.42
13,22-04-2011,0,47.55,3.655,128.9553,7.193
27,07-05-2010,0,69.02,3.095,135.962,8.058
23,04-06-2010,0,64.94,2.857,132.3648387,5.435
13,20-01-2012,0,32.71,3.047,130.2792258,6.104
29,16-09-2011,0,68.08,3.809,136.3145,9.863
6,06-07-2012,0,82.95,3.227,223.4919851,5.668
9,17-12-2010,0,49.7,2.869,214.9334937,6.56
2,17-09-2010,0,82.05,2.582,211.1806415,8.099
35,05-08-2011,0,78.14,3.842,139.9896486,8.684
15,04-11-2011,0,43.39,3.738,136.475129,7.866
27,19-11-2010,0,50.81,3.138,136.7715714,8.021
44,17-09-2010,0,66.84,2.875,126.1454667,7.804
22,11-11-2011,0,47.8,3.57,140.4111613,7.706
8,27-08-2010,0,74.92,2.619,214.9362793,6.315
41,03-09-2010,0,64.13,2.773,190.3621607,7.335
3,14-05-2010,0,77.18,2.854,213.6196139,7.343
11,26-11-2010,1,69.9,2.735,215.0614025,7.564
2,12-10-2012,0,60.97,3.601,223.0154263,6.17
27,28-10-2011,0,51.81,3.757,140.4447903,7.906
21,24-12-2010,0,51.29,2.886,211.0646599,8.163
36,16-09-2011,0,82.06,3.473,214.7934111,8.177
13,16-12-2011,0,27.85,3.282,129.8980645,6.392
9,13-07-2012,0,82.39,3.256,225.6771463,5.277
22,20-05-2011,0,58.56,4.101,138.587106,8.252
24,16-03-2012,0,48.68,4.021,137.5843871,8.659
